Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island
2020-11-25,84,3,81,0,15146,600,12532,2014,Sumatera Utara,Sumatera
2020-11-26,24,5,27,-8,8223,330,6534,1359,Aceh,Sumatera
2020-11-26,111,5,50,56,13491,417,12246,828,Bali,Nusa Tenggara
2020-11-26,145,2,73,70,12165,317,8413,3435,Banten,Jawa
2020-11-26,30,1,23,6,1665,73,1309,283,Bengkulu,Sumatera
2020-11-26,1064,14,1135,-85,131038,2572,120097,8369,DKI Jakarta,Jawa
2020-11-26,103,1,61,41,5541,137,4198,1206,Daerah Istimewa Yogyakarta,Jawa
2020-11-26,8,0,0,8,3073,88,2956,29,Gorontalo,Sulawesi
2020-11-26,39,0,4,35,1773,36,1231,506,Jambi,Sumatera
2020-11-26,775,4,831,-60,50473,876,40794,8803,Jawa Barat,Jawa
2020-11-26,559,35,275,249,50868,2197,37091,11580,Jawa Tengah,Jawa
2020-11-26,390,26,303,61,60141,4273,53120,2748,Jawa Timur,Jawa
2020-11-26,10,0,38,-28,2319,20,1821,478,Kalimantan Barat,Kalimantan
2020-11-26,49,3,16,30,13046,521,11679,846,Kalimantan Selatan,Kalimantan
2020-11-26,49,2,49,-2,5599,185,4493,921,Kalimantan Tengah,Kalimantan
2020-11-26,222,8,118,96,18912,544,15607,2761,Kalimantan Timur,Kalimantan
2020-11-26,37,1,12,24,1320,16,921,383,Kalimantan Utara,Kalimantan
2020-11-26,17,0,2,15,944,12,783,149,Kepulauan Bangka Belitung,Sumatera
2020-11-26,18,2,109,-93,5299,130,4005,1164,Kepulauan Riau,Sumatera
2020-11-26,102,9,30,63,3339,153,1812,1374,Lampung,Sumatera
2020-11-26,104,0,7,97,4428,60,3752,616,Maluku,Maluku
2020-11-26,1,0,0,1,2356,81,1971,304,Maluku Utara,Maluku
2020-11-26,17,0,21,-4,4575,237,3691,647,Nusa Tenggara Barat,Nusa Tenggara
2020-11-26,75,0,2,73,1077,17,690,370,Nusa Tenggara Timur,Nusa Tenggara
2020-11-26,36,0,0,36,9933,137,5030,4766,Papua,Papua
2020-11-26,49,0,38,11,5204,81,4504,619,Papua Barat,Papua
2020-11-26,206,4,197,5,19334,430,16763,2141,Riau,Sumatera
2020-11-26,25,1,15,9,1404,21,1241,142,Sulawesi Barat,Sulawesi
2020-11-26,77,0,45,32,20201,488,18199,1514,Sulawesi Selatan,Sulawesi
2020-11-26,13,2,35,-24,1700,68,1016,616,Sulawesi Tengah,Sulawesi
2020-11-26,46,0,109,-63,6265,98,4609,1558,Sulawesi Tenggara,Sulawesi
2020-11-26,44,2,20,22,6592,239,5209,1144,Sulawesi Utara,Sulawesi
2020-11-26,307,5,148,154,19251,392,15661,3198,Sumatera Barat,Sumatera
2020-11-26,81,3,36,42,9299,492,7473,1334,Sumatera Selatan,Sumatera
2020-11-26,82,0,75,7,15228,600,12607,2021,Sumatera Utara,Sumatera
2020-11-27,21,1,4,16,8244,331,6538,1375,Aceh,Sumatera
2020-11-27,82,3,53,26,13573,420,12299,854,Bali,Nusa Tenggara
2020-11-27,191,4,116,71,12356,321,8529,3506,Banten,Jawa
2020-11-27,42,1,25,16,1707,74,1334,299,Bengkulu,Sumatera
2020-11-27,1436,15,839,582,132474,2587,120936,8951,DKI Jakarta,Jawa
2020-11-27,89,3,30,56,5630,140,4228,1262,Daerah Istimewa Yogyakarta,Jawa
2020-11-27,0,0,0,0,3073,88,2956,29,Gorontalo,Sulawesi
2020-11-27,46,1,39,6,1819,37,1270,512,Jambi,Sumatera
2020-11-27,699,5,735,-41,51172,881,41529,8762,Jawa Barat,Jawa
2020-11-27,963,51,380,532,51831,2248,37471,12112,Jawa Tengah,Jawa
2020-11-27,428,39,359,30,60569,4312,53479,2778,Jawa Timur,Jawa
2020-11-27,29,0,63,-34,2348,20,1884,444,Kalimantan Barat,Kalimantan
2020-11-27,44,2,39,3,13090,523,11718,849,Kalimantan Selatan,Kalimantan
2020-11-27,86,4,57,25,5685,189,4550,946,Kalimantan Tengah,Kalimantan
2020-11-27,165,6,140,19,19077,550,15747,2780,Kalimantan Timur,Kalimantan
2020-11-27,57,1,10,46,1377,17,931,429,Kalimantan Utara,Kalimantan
2020-11-27,20,0,11,9,964,12,794,158,Kepulauan Bangka Belitung,Sumatera
2020-11-27,46,3,32,11,5345,133,4037,1175,Kepulauan Riau,Sumatera
2020-11-27,157,10,84,63,3496,163,1896,1437,Lampung,Sumatera
2020-11-27,0,0,0,0,4428,60,3752,616,Maluku,Maluku
2020-11-27,6,0,0,6,2362,81,1971,310,Maluku Utara,Maluku
2020-11-27,38,1,13,24,4613,238,3704,671,Nusa Tenggara Barat,Nusa Tenggara
2020-11-27,33,0,0,33,1110,17,690,403,Nusa Tenggara Timur,Nusa Tenggara
2020-11-27,39,0,0,39,9972,137,5030,4805,Papua,Papua
2020-11-27,14,0,15,-1,5218,81,4519,618,Papua Barat,Papua
2020-11-27,261,8,197,56,19595,438,16960,2197,Riau,Sumatera
2020-11-27,22,0,4,18,1426,21,1245,160,Sulawesi Barat,Sulawesi
2020-11-27,141,1,67,73,20342,489,18266,1587,Sulawesi Selatan,Sulawesi
2020-11-27,39,2,35,2,1739,70,1051,618,Sulawesi Tengah,Sulawesi
2020-11-27,102,5,128,-31,6367,103,4737,1527,Sulawesi Tenggara,Sulawesi
2020-11-27,152,0,38,114,6744,239,5247,1258,Sulawesi Utara,Sulawesi
2020-11-27,239,3,150,86,19490,395,15811,3284,Sumatera Barat,Sumatera
2020-11-27,49,3,46,0,9348,495,7519,1334,Sumatera Selatan,Sumatera
2020-11-27,92,4,87,1,15320,604,12694,2022,Sumatera Utara,Sumatera
2020-11-28,11,1,0,10,8255,332,6538,1385,Aceh,Sumatera
2020-11-28,99,1,103,-5,13672,421,12402,849,Bali,Nusa Tenggara
2020-11-28,234,2,66,166,12590,323,8595,3672,Banten,Jawa
2020-11-28,43,3,30,10,1750,77,1364,309,Bengkulu,Sumatera
2020-11-28,1370,15,1232,123,133844,2602,122168,9074,DKI Jakarta,Jawa
2020-11-28,138,4,53,81,5768,144,4281,1343,Daerah Istimewa Yogyakarta,Jawa
2020-11-28,18,1,7,10,3091,89,2963,39,Gorontalo,Sulawesi
2020-11-28,47,0,5,42,1866,37,1275,554,Jambi,Sumatera
2020-11-28,367,5,1021,-659,51539,886,42550,8103,Jawa Barat,Jawa
2020-11-28,1118,20,463,635,52949,2268,37934,12747,Jawa Tengah,Jawa
2020-11-28,453,32,394,27,61022,4344,53873,2805,Jawa Timur,Jawa
2020-11-28,27,0,36,-9,2375,20,1920,435,Kalimantan Barat,Kalimantan
2020-11-28,56,1,18,37,13146,524,11736,886,Kalimantan Selatan,Kalimantan
2020-11-28,86,2,46,38,5771,191,4596,984,Kalimantan Tengah,Kalimantan
2020-11-28,220,3,125,92,19297,553,15872,2872,Kalimantan Timur,Kalimantan
2020-11-28,33,0,6,27,1410,17,937,456,Kalimantan Utara,Kalimantan
2020-11-28,18,1,23,-6,982,13,817,152,Kepulauan Bangka Belitung,Sumatera
2020-11-28,26,0,54,-28,5371,133,4091,1147,Kepulauan Riau,Sumatera
2020-11-28,125,6,71,48,3621,169,1967,1485,Lampung,Sumatera
2020-11-28,41,1,15,25,4469,61,3767,641,Maluku,Maluku
2020-11-28,7,0,0,7,2369,81,1971,317,Maluku Utara,Maluku
2020-11-28,32,1,17,14,4645,239,3721,685,Nusa Tenggara Barat,Nusa Tenggara
2020-11-28,27,0,12,15,1137,17,702,418,Nusa Tenggara Timur,Nusa Tenggara
2020-11-28,28,0,100,-72,10000,137,5130,4733,Papua,Papua
2020-11-28,35,2,14,19,5253,83,4533,637,Papua Barat,Papua
2020-11-28,170,8,255,-93,19765,446,17215,2104,Riau,Sumatera
2020-11-28,30,0,12,18,1456,21,1257,178,Sulawesi Barat,Sulawesi
2020-11-28,92,0,68,24,20434,489,18334,1611,Sulawesi Selatan,Sulawesi
2020-11-28,30,1,11,18,1769,71,1062,636,Sulawesi Tengah,Sulawesi
2020-11-28,73,0,129,-56,6440,103,4866,1471,Sulawesi Tenggara,Sulawesi
2020-11-28,47,0,21,26,6791,239,5268,1284,Sulawesi Utara,Sulawesi
2020-11-28,186,4,111,71,19676,399,15922,3355,Sumatera Barat,Sumatera
2020-11-28,38,3,46,-11,9386,498,7565,1323,Sumatera Selatan,Sumatera
2020-11-28,93,5,91,-3,15413,609,12785,2019,Sumatera Utara,Sumatera
2020-11-29,27,4,25,-2,8282,336,6563,1383,Aceh,Sumatera
2020-11-29,109,1,56,52,13781,422,12458,901,Bali,Nusa Tenggara
2020-11-29,151,5,90,56,12741,328,8685,3728,Banten,Jawa
2020-11-29,71,0,35,36,1821,77,1399,345,Bengkulu,Sumatera
2020-11-29,1431,19,822,590,135275,2621,122990,9664,DKI Jakarta,Jawa
2020-11-29,139,1,51,87,5907,145,4332,1430,Daerah Istimewa Yogyakarta,Jawa
2020-11-29,19,2,1,16,3110,91,2964,55,Gorontalo,Sulawesi
2020-11-29,46,0,33,13,1912,37,1308,567,Jambi,Sumatera
2020-11-29,228,9,894,-675,51767,895,43444,7428,Jawa Barat,Jawa
2020-11-29,2036,74,759,1203,54985,2342,38693,13950,Jawa Tengah,Jawa
2020-11-29,412,29,287,96,61434,4373,54160,2901,Jawa Timur,Jawa
2020-11-29,27,0,61,-34,2402,20,1981,401,Kalimantan Barat,Kalimantan
2020-11-29,40,3,14,23,13186,527,11750,909,Kalimantan Selatan,Kalimantan
2020-11-29,157,2,47,108,5928,193,4643,1092,Kalimantan Tengah,Kalimantan
2020-11-29,204,1,55,148,19501,554,15927,3020,Kalimantan Timur,Kalimantan
2020-11-29,31,0,12,19,1441,17,949,475,Kalimantan Utara,Kalimantan
2020-11-29,12,0,23,-11,994,13,840,141,Kepulauan Bangka Belitung,Sumatera
2020-11-29,67,3,46,18,5438,136,4137,1165,Kepulauan Riau,Sumatera
2020-11-29,56,3,29,24,3677,172,1996,1509,Lampung,Sumatera
2020-11-29,108,0,16,92,4577,61,3783,733,Maluku,Maluku
2020-11-29,2,0,0,2,2371,81,1971,319,Maluku Utara,Maluku
2020-11-29,24,1,8,15,4669,240,3729,700,Nusa Tenggara Barat,Nusa Tenggara
2020-11-29,52,0,1,51,1189,17,703,469,Nusa Tenggara Timur,Nusa Tenggara
2020-11-29,8,0,100,-92,10008,137,5230,4641,Papua,Papua
2020-11-29,4,2,1,1,5257,85,4534,638,Papua Barat,Papua
2020-11-29,173,6,194,-27,19938,452,17409,2077,Riau,Sumatera
2020-11-29,7,0,7,0,1463,21,1264,178,Sulawesi Barat,Sulawesi
2020-11-29,113,1,59,53,20547,490,18393,1664,Sulawesi Selatan,Sulawesi
2020-11-29,31,1,9,21,1800,72,1071,657,Sulawesi Tengah,Sulawesi
2020-11-29,62,3,2,57,6502,106,4868,1528,Sulawesi Tenggara,Sulawesi
2020-11-29,18,3,23,-8,6809,242,5291,1276,Sulawesi Utara,Sulawesi
2020-11-29,273,3,92,178,19949,402,16014,3533,Sumatera Barat,Sumatera
2020-11-29,41,2,47,-8,9427,500,7612,1315,Sumatera Selatan,Sumatera
2020-11-29,88,3,78,7,15501,612,12863,2026,Sumatera Utara,Sumatera
2020-11-30,10,1,9,0,8292,337,6572,1383,Aceh,Sumatera
2020-11-30,89,4,1,84,13870,426,12459,985,Bali,Nusa Tenggara
2020-11-30,262,5,145,112,13003,333,8830,3840,Banten,Jawa
2020-11-30,2,0,32,-30,1823,77,1431,315,Bengkulu,Sumatera
2020-11-30,1099,25,912,162,136374,2646,123902,9826,DKI Jakarta,Jawa
2020-11-30,41,0,66,-25,5948,145,4398,1405,Daerah Istimewa Yogyakarta,Jawa
2020-11-30,0,0,3,-3,3110,91,2967,52,Gorontalo,Sulawesi
2020-11-30,30,0,22,8,1942,37,1330,575,Jambi,Sumatera
2020-11-30,741,12,731,-2,52508,907,44175,7426,Jawa Barat,Jawa
2020-11-30,898,13,1206,-321,55883,2355,39899,13629,Jawa Tengah,Jawa
2020-11-30,400,32,319,49,61834,4405,54479,2950,Jawa Timur,Jawa
2020-11-30,0,0,0,0,2402,20,1981,401,Kalimantan Barat,Kalimantan
2020-11-30,12,1,32,-21,13198,528,11782,888,Kalimantan Selatan,Kalimantan
2020-11-30,0,0,0,0,5928,193,4643,1092,Kalimantan Tengah,Kalimantan
2020-11-30,116,5,282,-171,19617,559,16209,2849,Kalimantan Timur,Kalimantan
2020-11-30,24,1,32,-9,1465,18,981,466,Kalimantan Utara,Kalimantan
2020-11-30,8,0,12,-4,1002,13,852,137,Kepulauan Bangka Belitung,Sumatera
2020-11-30,14,0,13,1,5452,136,4150,1166,Kepulauan Riau,Sumatera
2020-11-30,145,1,37,107,3822,173,2033,1616,Lampung,Sumatera
2020-11-30,43,0,6,37,4620,61,3789,770,Maluku,Maluku
2020-11-30,2,0,0,2,2373,81,1971,321,Maluku Utara,Maluku
2020-11-30,8,2,4,2,4677,242,3733,702,Nusa Tenggara Barat,Nusa Tenggara
2020-11-30,20,0,20,0,1209,17,723,469,Nusa Tenggara Timur,Nusa Tenggara
2020-11-30,5,0,100,-95,10013,137,5330,4546,Papua,Papua
2020-11-30,19,1,14,4,5276,86,4548,642,Papua Barat,Papua
2020-11-30,136,6,170,-40,20074,458,17579,2037,Riau,Sumatera
2020-11-30,7,0,18,-11,1470,21,1282,167,Sulawesi Barat,Sulawesi
2020-11-30,105,2,111,-8,20652,492,18504,1656,Sulawesi Selatan,Sulawesi
2020-11-30,60,0,17,43,1860,72,1088,700,Sulawesi Tengah,Sulawesi
2020-11-30,1,1,139,-139,6503,107,5007,1389,Sulawesi Tenggara,Sulawesi
2020-11-30,115,3,67,45,6924,245,5358,1321,Sulawesi Utara,Sulawesi
2020-11-30,92,7,116,-31,20041,409,16130,3502,Sumatera Barat,Sumatera
2020-11-30,35,5,48,-18,9462,505,7660,1297,Sumatera Selatan,Sumatera
2020-11-30,77,3,69,5,15578,615,12932,2031,Sumatera Utara,Sumatera
2020-12-01,9,2,14,-7,8301,339,6586,1376,Aceh,Sumatera
2020-12-01,109,0,0,109,13979,426,12459,1094,Bali,Nusa Tenggara
2020-12-01,154,5,51,98,13157,338,8881,3938,Banten,Jawa
2020-12-01,19,1,18,0,1842,78,1449,315,Bengkulu,Sumatera
2020-12-01,1058,23,1043,-8,137432,2669,124945,9818,DKI Jakarta,Jawa
2020-12-01,110,1,68,41,6058,146,4466,1446,Daerah Istimewa Yogyakarta,Jawa
2020-12-01,0,0,0,0,3110,91,2967,52,Gorontalo,Sulawesi
2020-12-01,50,0,47,3,1992,37,1377,578,Jambi,Sumatera
2020-12-01,878,14,839,25,53386,921,45014,7451,Jawa Barat,Jawa
2020-12-01,730,7,475,248,56613,2362,40374,13877,Jawa Tengah,Jawa
2020-12-01,430,31,373,26,62264,4436,54852,2976,Jawa Timur,Jawa
2020-12-01,33,0,55,-22,2435,20,2036,379,Kalimantan Barat,Kalimantan
2020-12-01,82,4,39,39,13280,532,11821,927,Kalimantan Selatan,Kalimantan
2020-12-01,190,0,0,190,6118,193,4643,1282,Kalimantan Tengah,Kalimantan
2020-12-01,127,1,161,-35,19744,560,16370,2814,Kalimantan Timur,Kalimantan
2020-12-01,58,0,14,44,1523,18,995,510,Kalimantan Utara,Kalimantan
2020-12-01,34,1,23,10,1036,14,875,147,Kepulauan Bangka Belitung,Sumatera
2020-12-01,33,0,39,-6,5485,136,4189,1160,Kepulauan Riau,Sumatera
2020-12-01,116,0,50,66,3938,173,2083,1682,Lampung,Sumatera
2020-12-01,0,0,5,-5,4620,61,3794,765,Maluku,Maluku
2020-12-01,3,0,10,-7,2376,81,1981,314,Maluku Utara,Maluku
2020-12-01,18,1,0,17,4695,243,3733,719,Nusa Tenggara Barat,Nusa Tenggara
2020-12-01,33,2,2,29,1242,19,725,498,Nusa Tenggara Timur,Nusa Tenggara
2020-12-01,80,3,0,77,10093,140,5330,4623,Papua,Papua
2020-12-01,76,1,41,34,5352,87,4589,676,Papua Barat,Papua
2020-12-01,163,2,285,-124,20237,460,17864,1913,Riau,Sumatera
2020-12-01,3,0,15,-12,1473,21,1297,155,Sulawesi Barat,Sulawesi
2020-12-01,147,3,94,50,20799,495,18598,1706,Sulawesi Selatan,Sulawesi
2020-12-01,12,0,38,-26,1872,72,1126,674,Sulawesi Tengah,Sulawesi
2020-12-01,91,0,108,-17,6594,107,5115,1372,Sulawesi Tenggara,Sulawesi
2020-12-01,36,0,52,-16,6960,245,5410,1305,Sulawesi Utara,Sulawesi
2020-12-01,57,1,118,-62,20098,410,16248,3440,Sumatera Barat,Sumatera
2020-12-01,67,6,93,-32,9529,511,7753,1265,Sumatera Selatan,Sumatera
2020-12-01,86,2,83,1,15664,617,13015,2032,Sumatera Utara,Sumatera
2020-12-02,10,0,28,-18,8311,339,6614,1358,Aceh,Sumatera
2020-12-02,202,1,6,195,14181,427,12465,1289,Bali,Nusa Tenggara
2020-12-02,121,1,85,35,13278,339,8966,3973,Banten,Jawa
2020-12-02,12,0,29,-17,1854,78,1478,298,Bengkulu,Sumatera
2020-12-02,1166,23,1063,80,138598,2692,126008,9898,DKI Jakarta,Jawa
2020-12-02,122,1,30,91,6180,147,4496,1537,Daerah Istimewa Yogyakarta,Jawa
2020-12-02,29,0,0,29,3139,91,2967,81,Gorontalo,Sulawesi
2020-12-02,81,0,44,37,2073,37,1421,615,Jambi,Sumatera
2020-12-02,764,4,338,422,54150,925,45352,7873,Jawa Barat,Jawa
2020-12-02,945,23,293,629,57558,2385,40667,14506,Jawa Tengah,Jawa
2020-12-02,460,30,397,33,62724,4466,55249,3009,Jawa Timur,Jawa
2020-12-02,23,0,56,-33,2458,20,2092,346,Kalimantan Barat,Kalimantan
2020-12-02,33,1,73,-41,13313,533,11894,886,Kalimantan Selatan,Kalimantan
2020-12-02,82,0,0,82,6200,193,4643,1364,Kalimantan Tengah,Kalimantan
2020-12-02,304,1,136,167,20048,561,16506,2981,Kalimantan Timur,Kalimantan
2020-12-02,69,0,21,48,1592,18,1016,558,Kalimantan Utara,Kalimantan
2020-12-02,14,0,6,8,1050,14,881,155,Kepulauan Bangka Belitung,Sumatera
2020-12-02,32,1,0,31,5517,137,4189,1191,Kepulauan Riau,Sumatera
2020-12-02,54,0,58,-4,3992,173,2141,1678,Lampung,Sumatera
2020-12-02,0,0,12,-12,4620,61,3806,753,Maluku,Maluku
2020-12-02,50,1,39,10,2426,82,2020,324,Maluku Utara,Maluku
2020-12-02,22,1,4,17,4717,244,3737,736,Nusa Tenggara Barat,Nusa Tenggara
2020-12-02,29,2,2,25,1271,21,727,523,Nusa Tenggara Timur,Nusa Tenggara
2020-12-02,30,0,20,10,10123,140,5350,4633,Papua,Papua
2020-12-02,19,0,39,-20,5371,87,4628,656,Papua Barat,Papua
2020-12-02,227,6,176,45,20464,466,18040,1958,Riau,Sumatera
2020-12-02,0,1,5,-6,1473,22,1302,149,Sulawesi Barat,Sulawesi
2020-12-02,117,2,75,40,20916,497,18673,1746,Sulawesi Selatan,Sulawesi
2020-12-02,31,1,55,-25,1903,73,1181,649,Sulawesi Tengah,Sulawesi
2020-12-02,68,1,94,-27,6662,108,5209,1345,Sulawesi Tenggara,Sulawesi
2020-12-02,104,0,44,60,7064,245,5454,1365,Sulawesi Utara,Sulawesi
2020-12-02,175,5,116,54,20273,415,16364,3494,Sumatera Barat,Sumatera
2020-12-02,51,3,26,22,9580,514,7779,1287,Sumatera Selatan,Sumatera
2020-12-02,88,2,77,9,15752,619,13092,2041,Sumatera Utara,Sumatera
2020-12-03,44,0,6,38,8355,339,6620,1396,Aceh,Sumatera
2020-12-03,230,0,0,230,14411,427,12465,1519,Bali,Nusa Tenggara
2020-12-03,131,5,40,86,13409,344,9006,4059,Banten,Jawa
2020-12-03,59,2,1,56,1913,80,1479,354,Bengkulu,Sumatera
2020-12-03,1153,34,1078,41,139751,2726,127086,9939,DKI Jakarta,Jawa
2020-12-03,189,1,77,111,6369,148,4573,1648,Daerah Istimewa Yogyakarta,Jawa
2020-12-03,18,0,3,15,3157,91,2970,96,Gorontalo,Sulawesi
2020-12-03,94,2,20,72,2167,39,1441,687,Jambi,Sumatera
2020-12-03,1648,22,853,773,55798,947,46205,8646,Jawa Barat,Jawa
2020-12-03,767,16,326,425,58325,2401,40993,14931,Jawa Tengah,Jawa
2020-12-03,564,25,344,195,63288,4491,55593,3204,Jawa Timur,Jawa
2020-12-03,24,0,59,-35,2482,20,2151,311,Kalimantan Barat,Kalimantan
2020-12-03,54,2,10,42,13367,535,11904,928,Kalimantan Selatan,Kalimantan
2020-12-03,157,0,0,157,6357,193,4643,1521,Kalimantan Tengah,Kalimantan
2020-12-03,313,3,183,127,20361,564,16689,3108,Kalimantan Timur,Kalimantan
2020-12-03,30,0,6,24,1622,18,1022,582,Kalimantan Utara,Kalimantan
2020-12-03,30,1,9,20,1080,15,890,175,Kepulauan Bangka Belitung,Sumatera
2020-12-03,77,0,225,-148,5594,137,4414,1043,Kepulauan Riau,Sumatera
2020-12-03,54,2,50,2,4046,175,2191,1680,Lampung,Sumatera
2020-12-03,1,0,0,1,4621,61,3806,754,Maluku,Maluku
2020-12-03,25,1,0,24,2451,83,2020,348,Maluku Utara,Maluku
2020-12-03,12,1,1,10,4729,245,3738,746,Nusa Tenggara Barat,Nusa Tenggara
2020-12-03,26,2,5,19,1297,23,732,542,Nusa Tenggara Timur,Nusa Tenggara
2020-12-03,1755,1,102,1652,11878,141,5452,6285,Papua,Papua
2020-12-03,6,0,42,-36,5377,87,4670,620,Papua Barat,Papua
2020-12-03,179,4,160,15,20643,470,18200,1973,Riau,Sumatera
2020-12-03,2,0,14,-12,1475,22,1316,137,Sulawesi Barat,Sulawesi
2020-12-03,136,1,47,88,21052,498,18720,1834,Sulawesi Selatan,Sulawesi
2020-12-03,72,4,24,44,1975,77,1205,693,Sulawesi Tengah,Sulawesi
2020-12-03,77,2,104,-29,6739,110,5313,1316,Sulawesi Tenggara,Sulawesi
2020-12-03,88,2,27,59,7152,247,5481,1424,Sulawesi Utara,Sulawesi
2020-12-03,191,4,51,136,20464,419,16415,3630,Sumatera Barat,Sumatera
2020-12-03,77,3,76,-2,9657,517,7855,1285,Sumatera Selatan,Sumatera
2020-12-03,86,4,80,2,15838,623,13172,2043,Sumatera Utara,Sumatera
2020-12-04,14,6,3,5,8369,345,6623,1401,Aceh,Sumatera
2020-12-04,122,0,4,118,14533,427,12469,1637,Bali,Nusa Tenggara
2020-12-04,130,0,17,113,13539,344,9023,4172,Banten,Jawa
2020-12-04,90,3,30,57,2003,83,1509,411,Bengkulu,Sumatera
2020-12-04,1032,23,931,78,140783,2749,128017,10017,DKI Jakarta,Jawa
2020-12-04,181,0,76,105,6550,148,4649,1753,Daerah Istimewa Yogyakarta,Jawa
2020-12-04,15,0,7,8,3172,91,2977,104,Gorontalo,Sulawesi
2020-12-04,55,0,0,55,2222,39,1441,742,Jambi,Sumatera
2020-12-04,992,2,813,177,56790,949,47018,8823,Jawa Barat,Jawa
2020-12-04,891,9,336,546,59216,2410,41329,15477,Jawa Tengah,Jawa
2020-12-04,564,33,338,193,63852,4524,55931,3397,Jawa Timur,Jawa
2020-12-04,34,0,57,-23,2516,20,2208,288,Kalimantan Barat,Kalimantan
2020-12-04,71,2,84,-15,13438,537,11988,913,Kalimantan Selatan,Kalimantan
2020-12-04,0,0,0,0,6357,193,4643,1521,Kalimantan Tengah,Kalimantan
2020-12-04,231,5,131,95,20592,569,16820,3203,Kalimantan Timur,Kalimantan
2020-12-04,32,0,48,-16,1654,18,1070,566,Kalimantan Utara,Kalimantan
2020-12-04,81,0,9,72,1161,15,899,247,Kepulauan Bangka Belitung,Sumatera
2020-12-04,56,0,0,56,5650,137,4414,1099,Kepulauan Riau,Sumatera
2020-12-04,81,2,56,23,4127,177,2247,1703,Lampung,Sumatera
2020-12-04,5,0,8,-3,4626,61,3814,751,Maluku,Maluku
2020-12-04,10,0,0,10,2461,83,2020,358,Maluku Utara,Maluku
2020-12-04,33,2,21,10,4762,247,3759,756,Nusa Tenggara Barat,Nusa Tenggara
2020-12-04,29,1,7,21,1326,24,739,563,Nusa Tenggara Timur,Nusa Tenggara
2020-12-04,122,0,224,-102,12000,141,5676,6183,Papua,Papua
2020-12-04,20,0,25,-5,5397,87,4695,615,Papua Barat,Papua
2020-12-04,155,2,159,-6,20798,472,18359,1967,Riau,Sumatera
2020-12-04,21,0,8,13,1496,22,1324,150,Sulawesi Barat,Sulawesi
2020-12-04,180,2,71,107,21232,500,18791,1941,Sulawesi Selatan,Sulawesi
2020-12-04,55,0,46,9,2030,77,1251,702,Sulawesi Tengah,Sulawesi
2020-12-04,64,3,66,-5,6803,113,5379,1311,Sulawesi Tenggara,Sulawesi
2020-12-04,61,5,56,0,7213,252,5537,1424,Sulawesi Utara,Sulawesi
2020-12-04,209,5,111,93,20673,424,16526,3723,Sumatera Barat,Sumatera
2020-12-04,88,7,119,-38,9745,524,7974,1247,Sumatera Selatan,Sumatera
2020-12-04,79,2,81,-4,15917,625,13253,2039,Sumatera Utara,Sumatera
2020-12-05,15,0,8,7,8384,345,6631,1408,Aceh,Sumatera
2020-12-05,91,0,3,88,14624,427,12472,1725,Bali,Nusa Tenggara
2020-12-05,143,0,51,92,13682,344,9074,4264,Banten,Jawa
2020-12-05,35,2,39,-6,2038,85,1548,405,Bengkulu,Sumatera
2020-12-05,1360,23,1000,337,142143,2772,129017,10354,DKI Jakarta,Jawa
2020-12-05,167,2,84,81,6717,150,4733,1834,Daerah Istimewa Yogyakarta,Jawa
2020-12-05,0,0,24,-24,3172,91,3001,80,Gorontalo,Sulawesi
2020-12-05,113,0,23,90,2335,39,1464,832,Jambi,Sumatera
2020-12-05,1086,2,592,492,57876,951,47610,9315,Jawa Barat,Jawa
2020-12-05,758,6,338,414,59974,2416,41667,15891,Jawa Tengah,Jawa
2020-12-05,539,24,444,71,64391,4548,56375,3468,Jawa Timur,Jawa
2020-12-05,32,1,24,7,2548,21,2232,295,Kalimantan Barat,Kalimantan
2020-12-05,96,0,13,83,13534,537,12001,996,Kalimantan Selatan,Kalimantan
2020-12-05,260,0,0,260,6617,193,4643,1781,Kalimantan Tengah,Kalimantan
2020-12-05,238,0,170,68,20830,569,16990,3271,Kalimantan Timur,Kalimantan
2020-12-05,61,0,0,61,1715,18,1070,627,Kalimantan Utara,Kalimantan
2020-12-05,26,2,23,1,1187,17,922,248,Kepulauan Bangka Belitung,Sumatera
2020-12-05,86,0,147,-61,5736,137,4561,1038,Kepulauan Riau,Sumatera
2020-12-05,65,2,39,24,4192,179,2286,1727,Lampung,Sumatera
2020-12-05,0,0,5,-5,4626,61,3819,746,Maluku,Maluku
2020-12-05,6,0,0,6,2467,83,2020,364,Maluku Utara,Maluku
2020-12-05,27,0,55,-28,4789,247,3814,728,Nusa Tenggara Barat,Nusa Tenggara
2020-12-05,18,1,0,17,1344,25,739,580,Nusa Tenggara Timur,Nusa Tenggara
2020-12-05,52,0,0,52,12052,141,5676,6235,Papua,Papua
2020-12-05,19,0,30,-11,5416,87,4725,604,Papua Barat,Papua
2020-12-05,114,3,204,-93,20912,475,18563,1874,Riau,Sumatera
2020-12-05,16,2,22,-8,1512,24,1346,142,Sulawesi Barat,Sulawesi
2020-12-05,163,2,57,104,21395,502,18848,2045,Sulawesi Selatan,Sulawesi
2020-12-05,57,0,20,37,2087,77,1271,739,Sulawesi Tengah,Sulawesi
2020-12-05,63,0,15,48,6866,113,5394,1359,Sulawesi Tenggara,Sulawesi
2020-12-05,29,1,40,-12,7242,253,5577,1412,Sulawesi Utara,Sulawesi
2020-12-05,161,1,51,109,20834,425,16577,3832,Sumatera Barat,Sumatera
